"","checklist_id","observer_id","observation_count","species_observed","state_code","locality_id","latitude","longitude","protocol_type","all_species_reported","observation_date","year","day_of_year","hours_of_day","effort_hours","effort_distance_km","effort_speed_kmph","number_observers","elevation_mean","elevation_sd","ed_c01_barren","pland_c01_barren","ed_c02_snow","pland_c02_snow","ed_c03_water","pland_c03_water","ed_c11_evergreen_needleleaf","pland_c11_evergreen_needleleaf","ed_c12_evergreen_broadleaf","pland_c12_evergreen_broadleaf","ed_c13_deciduous_needleleaf","pland_c13_deciduous_needleleaf","ed_c14_deciduous_broadlead","pland_c14_deciduous_broadlead","ed_c15_mixed_broadleaf_needleleaf","pland_c15_mixed_broadleaf_needleleaf","ed_c16_mixed_broadleaf_deciduous","pland_c16_mixed_broadleaf_deciduous","ed_c21_open_forests","pland_c21_open_forests","ed_c22_sparse_forests","pland_c22_sparse_forests","ed_c31_dense_herbaceous","pland_c31_dense_herbaceous","ed_c32_sparse_herbaceous","pland_c32_sparse_herbaceous","ed_c41_dense_shrublands","pland_c41_dense_shrublands","ed_c42_shrubland_grassland","pland_c42_shrubland_grassland","ed_c43_sparse_shrublands","pland_c43_sparse_shrublands","ed_c255_unclassified","pland_c255_unclassified"
"65","S105362155","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-22,2022,81,8.53333333333333,1.05,0.17,0.161904761904762,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"66","S63778411","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2020-01-25,2020,25,17.9166666666667,0.133333333333333,0.35,2.625,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,7.89647349372709,34.1463414634146,6.84361036123014,63.4146341463415,0,0,0,0,0,0,0,0,0,0,0,0
"67","S65832900","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2020-03-15,2020,75,14.6333333333333,0.05,0.14,2.8,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,7.89647349372709,34.1463414634146,6.84361036123014,63.4146341463415,0,0,0,0,0,0,0,0,0,0,0,0
"68","S66061600","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2020-03-21,2020,81,16.6,0.45,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,7.89647349372709,34.1463414634146,6.84361036123014,63.4146341463415,0,0,0,0,0,0,0,0,0,0,0,0
"69","S101770561","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-01-31,2022,31,6.26666666666667,0.416666666666667,0.41,0.984,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"70","S102674014","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-02-15,2022,46,6.96666666666667,0.233333333333333,0.26,1.11428571428571,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"71","S101925306","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-02-02,2022,33,17.7166666666667,0.2,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"72","S104480365","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-09,2022,68,6.86666666666667,0.1,0.33,3.3,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"73","S101990940","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-02-04,2022,35,6.93333333333333,0.866666666666667,0.66,0.761538461538461,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"74","S105153998","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-19,2022,78,9.15,4.06666666666667,0.82,0.201639344262295,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"75","S100245142","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-01-06,2022,6,16.8166666666667,0.0666666666666667,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"76","S102780670","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-02-07,2022,38,7.36666666666667,0.0833333333333333,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"77","S102779785","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-02-17,2022,48,6.93333333333333,1.43333333333333,0.32,0.223255813953488,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"78","S102780708","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-02-12,2022,43,13.2666666666667,0.133333333333333,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"79","S102780717","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-02-15,2022,46,14.2666666666667,0.05,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"80","S99870797","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-01-01,2022,1,8.08333333333333,1.83333333333333,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"81","S105827047","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-29,2022,88,6.35,2,0.41,0.205,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"82","S104442609","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-08,2022,67,13.8833333333333,0.05,0.12,2.4,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"83","S83623654","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2021-03-18,2021,77,12.4666666666667,0.433333333333333,0.47,1.08461538461538,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,8.94933662622404,26.8292682926829,7.89647349372709,70.7317073170732,0,0,0,0,0,0,0,0,0,0,0,0
"84","S64178131","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2020-02-06,2020,37,9.1,0.416666666666667,0.46,1.104,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,7.89647349372709,34.1463414634146,6.84361036123014,63.4146341463415,0,0,0,0,0,0,0,0,0,0,0,0
"85","S63656992","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2020-01-22,2020,22,6.96666666666667,0.116666666666667,0.32,2.74285714285714,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,7.89647349372709,34.1463414634146,6.84361036123014,63.4146341463415,0,0,0,0,0,0,0,0,0,0,0,0
"86","S102085250","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-02-05,2022,36,13.1666666666667,0.316666666666667,0.73,2.30526315789474,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"87","S82929928","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2021-03-07,2021,66,7.36666666666667,2.16666666666667,0.16,0.0738461538461539,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,8.94933662622404,26.8292682926829,7.89647349372709,70.7317073170732,0,0,0,0,0,0,0,0,0,0,0,0
"88","S64008697","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2020-02-01,2020,32,12.9,0.366666666666667,0.18,0.490909090909091,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,7.89647349372709,34.1463414634146,6.84361036123014,63.4146341463415,0,0,0,0,0,0,0,0,0,0,0,0
"89","S81750476","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2021-02-16,2021,47,13.5333333333333,0.166666666666667,0.4,2.4,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,8.94933662622404,26.8292682926829,7.89647349372709,70.7317073170732,0,0,0,0,0,0,0,0,0,0,0,0
"90","S104491491","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-03-09,2022,68,7.8,0.0833333333333333,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"91","S105886170","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-30,2022,89,7.01666666666667,1.51666666666667,0.49,0.323076923076923,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"92","S103562975","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-02-23,2022,54,6.85,2.58333333333333,0.4,0.154838709677419,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"93","S63898601","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2020-01-29,2020,29,6.46666666666667,0.0833333333333333,0.42,5.04,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,7.89647349372709,34.1463414634146,6.84361036123014,63.4146341463415,0,0,0,0,0,0,0,0,0,0,0,0
"94","S104250114","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-05,2022,64,17.8,0.0833333333333333,0.58,6.96,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"95","S101652311","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-01-29,2022,29,9.3,0.25,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"96","S104250014","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-04,2022,63,12.6,0.25,1.21,4.84,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"97","S101825267","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-02-01,2022,32,6.9,0.0833333333333333,0.34,4.08,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"98","S105919355","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-30,2022,89,17.3333333333333,0.0666666666666667,0.19,2.85,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"99","S103622050","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Stationary",1,2022-02-24,2022,55,8.48333333333333,0.983333333333333,0,0,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"100","S84177418","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2021-03-27,2021,86,8.45,0.183333333333333,0.21,1.14545454545455,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,8.94933662622404,26.8292682926829,7.89647349372709,70.7317073170732,0,0,0,0,0,0,0,0,0,0,0,0
"101","S102260538","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-02-08,2022,39,6.86666666666667,0.933333333333333,1.04,1.11428571428571,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"102","S104864240","obs820658",0,FALSE,"CO-CAL","L10228444",5.0661042,-75.484263,"Traveling",1,2022-03-15,2022,74,6.73333333333333,1.5,0.67,0.446666666666667,1,2141.75659179688,54.541015625,0,0,0,0,0,0,0,0,1.05286313249695,2.4390243902439,0,0,0,0,0,0,0,0,10.002199758721,29.2682926829268,8.94933662622403,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0
"103","S64391238","obs793173",1,TRUE,"CO-CAL","L10236860",5.3805349,-75.1387471,"Stationary",1,2020-02-12,2020,43,11.7833333333333,0.866666666666667,0,0,1,1982.41467285156,108.030868530273,0,0,0,0,0,0,0,0,4.73788409623579,9.75609756097561,0,0,0,0,0,0,0,0,4.73788409623579,90.2439024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","S64903238","obs729770",0,FALSE,"CO-CAL","L10260729",4.9600174,-75.3619116,"Traveling",1,2020-02-23,2020,54,8.6,3.06666666666667,1.26,0.410869565217391,1,3931.39038085938,84.5165557861328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71266239728338,77.5,2.15836942161854,2.5,7.55429297566484,20,0,0,0,0,0,0,0,0,0,0
"105","S63808202","obs729770",0,FALSE,"CO-CAL","L10260729",4.9600174,-75.3619116,"Traveling",1,2020-01-26,2020,26,9.16666666666667,4.68333333333333,0.73,0.155871886120996,1,3931.39038085938,84.5165557861328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71266239728338,77.5,2.15836942161854,2.5,7.55429297566484,20,0,0,0,0,0,0,0,0,0,0
"106","S74311497","obs675136",0,FALSE,"CO-CAL","L10268844",5.1228638,-75.5008949,"Stationary",1,2020-01-15,2020,15,9.68333333333333,0.333333333333333,0,0,1,1840.53405761719,177.920715332031,0,0,0,0,0,0,0,0,4.31673884323708,25,0,0,0,0,0,0,0,0,4.31673884323708,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","S78184893","obs543784",0,FALSE,"CO-CAL","L10275081",5.066506,-75.5923309,"Traveling",1,2020-01-06,2020,6,5.75,0.0333333333333333,0.64,19.2,1,1235.00170898438,50.2627868652344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","S79041446","obs842354",0,FALSE,"CO-CAL","L10277683",5.4305407,-75.0386357,"Traveling",1,2020-02-17,2020,48,8.56666666666667,0.45,0.38,0.844444444444444,1,1511.11120605469,105.208023071289,0,0,0,0,0,0,0,0,4.79637649248615,33.3333333333333,0,0,0,0,0,0,0,0,4.79637649248615,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","S104970519","obs842354",0,FALSE,"CO-CAL","L10278177",5.4420579,-75.0515491,"Traveling",1,2022-03-16,2022,75,10.9833333333333,1.21666666666667,1.46,1.2,1,1695.033203125,143.050186157227,0,0,0,0,0,0,0,0,4.79637649248559,80.5555555555556,0,0,0,0,0,0,0,0,4.79637649248559,19.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","S62941370","obs1236380",0,FALSE,"CO-CAL","L10293621",5.0592464,-75.8666164,"Traveling",1,2020-01-02,2020,2,6.96666666666667,2.28333333333333,1.4,0.613138686131387,2,956.616088867188,13.1966371536255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39592355404627,11.1111111111111,12.5904882927747,72.2222222222222,10.7918471080927,16.6666666666667,0,0,0,0,0,0,0,0,0,0
"111","S64536939","obs1236380",0,FALSE,"CO-CAL","L10293621",5.0592464,-75.8666164,"Traveling",1,2020-02-15,2020,46,16.4166666666667,2.05,1.21,0.590243902439024,1,956.616088867188,13.1966371536255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39592355404627,11.1111111111111,12.5904882927747,72.2222222222222,10.7918471080927,16.6666666666667,0,0,0,0,0,0,0,0,0,0
"112","S100052816","obs960565",1,TRUE,"CO-CAL","L10295724",4.936789,-75.48234,"Traveling",1,2022-01-03,2022,3,17.0333333333333,4,3.219,0.80475,5,2180.20263671875,130.680862426758,0,0,0,0,0,0,0,0,7.55429297566555,22.5,0,0,0,0,0,0,0,0,7.55429297566555,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","S100299168","obs960565",0,FALSE,"CO-CAL","L10295724",4.936789,-75.48234,"Traveling",1,2022-01-07,2022,7,15.8833333333333,3,1.287,0.429,2,2180.20263671875,130.680862426758,0,0,0,0,0,0,0,0,7.55429297566555,22.5,0,0,0,0,0,0,0,0,7.55429297566555,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","S64484796","obs621924",0,FALSE,"CO-CAL","L10297591",4.9957601,-75.4230852,"Traveling",1,2020-02-14,2020,45,7.5,5,10,2,3,2565.1552734375,107.454742431641,0,0,0,0,0,0,0,0,6.84361036123008,31.7073170731707,0,0,0,0,0,0,0,0,6.84361036123008,68.2926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","S102198630","obs721680",0,FALSE,"CO-CAL","L10315494",4.9354051,-75.4796027,"Stationary",1,2022-01-21,2022,21,9.5,2,0,0,2,2213.77685546875,135.44157409668,0,0,0,0,0,0,0,0,10.7918471080927,27.5,0,0,0,0,0,0,0,0,10.7918471080927,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","S63083547","obs884204",0,FALSE,"CO-CAL","L10322640",5.0794641,-75.6838663,"Stationary",1,2020-01-05,2020,5,9.86666666666667,2,0,0,1,1017.71514892578,29.1800079345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3171787949818,82.9268292682927,6.3171787949818,17.0731707317073,0,0,0,0,0,0,0,0,0,0,0,0
"117","S63044441","obs884204",0,FALSE,"CO-CAL","L10322640",5.0794641,-75.6838663,"Stationary",1,2020-01-04,2020,4,6.53333333333333,3,0,0,1,1017.71514892578,29.1800079345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3171787949818,82.9268292682927,6.3171787949818,17.0731707317073,0,0,0,0,0,0,0,0,0,0,0,0
"118","S62877616","obs884204",0,FALSE,"CO-CAL","L10322640",5.0794641,-75.6838663,"Stationary",1,2020-01-01,2020,1,7.7,3,0,0,1,1017.71514892578,29.1800079345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3171787949818,82.9268292682927,6.3171787949818,17.0731707317073,0,0,0,0,0,0,0,0,0,0,0,0
"119","S63019361","obs621924",0,FALSE,"CO-CAL","L10359222",5.0552963,-75.5672388,"Traveling",1,2020-01-04,2020,4,17.7333333333333,0.133333333333333,0.33,2.475,1,1434.0986328125,65.0533599853516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","S83576241","obs1017330",0,FALSE,"CO-CAL","L10374505",5.0644517,-75.5166033,"Stationary",1,2021-03-17,2021,76,14.8833333333333,0.0666666666666667,0,0,1,2037.599609375,73.1933441162109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90538504913351,11.3636363636364,6.86753906878691,86.3636363636364,1.9621540196534,2.27272727272727,0,0,0,0,0,0,0,0,0,0
"121","S63039499","obs1017330",0,FALSE,"CO-CAL","L10374505",5.0644517,-75.5166033,"Stationary",1,2020-01-05,2020,5,8.6,0.45,0,0,1,2037.599609375,73.1933441162109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37700056387354,11.3636363636364,6.37700056387354,88.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0
"122","S83717691","obs1017330",0,FALSE,"CO-CAL","L10374505",5.0644517,-75.5166033,"Stationary",1,2021-03-20,2021,79,8.21666666666667,0.133333333333333,0,0,1,2037.599609375,73.1933441162109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90538504913351,11.3636363636364,6.86753906878691,86.3636363636364,1.9621540196534,2.27272727272727,0,0,0,0,0,0,0,0,0,0
"123","S62923935","obs1291063",0,FALSE,"CO-CAL","L10381997",5.5135367,-74.68845,"Traveling",1,2020-01-01,2020,1,14.8166666666667,0.516666666666667,0.45,0.870967741935484,1,173.383575439453,2.1357638835907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00389275424128,2.32558139534884,3.51362463984439,86.046511627907,3.51362463984444,11.6279069767442,0,0,0,0,0,0,0,0,0,0
"124","S62910190","obs1073755",8,TRUE,"CO-CAL","L10402403",5.0365829,-75.4791004,"Traveling",1,2020-01-02,2020,2,7.95,2.43333333333333,0.8,0.328767123287671,1,2050.43237304688,60.0582733154297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19456473872846,19.4444444444444,7.19456473872846,80.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0
"125","S62938870","obs669195",0,FALSE,"CO-CAL","L10408174",5.0772279,-75.5280185,"Traveling",1,2020-01-02,2020,2,18.5833333333333,0.416666666666667,1,2.4,2,1985.56066894531,99.9282379150391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67420238797755,46.6666666666667,7.67420238797755,53.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"126","S62948374","obs1025697",0,FALSE,"CO-CAL","L10409874",5.4424214,-75.6924809,"Stationary",1,2020-01-03,2020,3,6.9,1.2,0,0,1,1615.96435546875,124.586555480957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42742445460255,87.1794871794872,4.42742445460255,12.8205128205128,0,0,0,0,0,0,0,0,0,0,0,0
"127","S62948441","obs1025697",1,TRUE,"CO-CAL","L10409885",5.4421087,-75.6933093,"Stationary",1,2020-01-02,2020,2,15.4166666666667,0.416666666666667,0,0,1,1625.21643066406,121.673233032227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31673884323749,85,4.31673884323749,15,0,0,0,0,0,0,0,0,0,0,0,0
"128","S64740404","obs729770",0,FALSE,"CO-CAL","L10416999",5.0584813,-75.4844772,"Stationary",1,2020-02-19,2020,50,6.18333333333333,0.333333333333333,0,0,1,2129.39135742188,43.1474914550781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4229050599757,21.9512195121951,8.4229050599757,78.0487804878049,0,0,0,0,0,0,0,0,0,0,0,0
"129","S65232910","obs729770",0,FALSE,"CO-CAL","L10416999",5.0584813,-75.4844772,"Stationary",1,2020-02-28,2020,59,6.41666666666667,0.233333333333333,0,0,1,2129.39135742188,43.1474914550781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4229050599757,21.9512195121951,8.4229050599757,78.0487804878049,0,0,0,0,0,0,0,0,0,0,0,0
"130","S64171450","obs729770",0,FALSE,"CO-CAL","L10416999",5.0584813,-75.4844772,"Stationary",1,2020-02-06,2020,37,6.45,0.166666666666667,0,0,1,2129.39135742188,43.1474914550781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4229050599757,21.9512195121951,8.4229050599757,78.0487804878049,0,0,0,0,0,0,0,0,0,0,0,0
